 ,Label,Area,Length
58,Stack_Frontview_09_Covered_Area_overlay.jpg:1199-0141,41.566,49.879
59,Stack_Frontview_09_Covered_Area_overlay.jpg:1264-0145,130.028,157.502
60,Stack_Frontview_09_Covered_Area_overlay.jpg:1256-0099,38.902,45.538
61,Stack_Frontview_09_Covered_Area_overlay.jpg:1361-0080,433.248,533.309
62,Stack_Frontview_09_Covered_Area_overlay.jpg:1496-0048,175.324,209.075
63,Stack_Frontview_09_Covered_Area_overlay.jpg:1478-0023,59.685,72.429
64,Stack_Frontview_09_Covered_Area_overlay.jpg:1877-0032,137.488,159.125
65,Stack_Frontview_09_Covered_Area_overlay.jpg:1906-0121,182.252,220.139
66,Stack_Frontview_09_Covered_Area_overlay.jpg:1933-0124,40.500,48.123
67,Stack_Frontview_09_Covered_Area_overlay.jpg:1936-0224,243.002,293.781
68,Stack_Frontview_09_Covered_Area_overlay.jpg:1979-0318,491.334,597.681
69,Stack_Frontview_09_Covered_Area_overlay.jpg:2004-0493,237.673,296.710
70,Stack_Frontview_09_Covered_Area_overlay.jpg:2004-0493,237.673,296.710
71,Stack_Frontview_09_Covered_Area_overlay.jpg:2035-0837,67.678,78.535
72,Stack_Frontview_09_Covered_Area_overlay.jpg:1991-0866,228.081,271.773
73,Stack_Frontview_09_Covered_Area_overlay.jpg:1940-0908,25.046,27.479
74,Stack_Frontview_09_Covered_Area_overlay.jpg:1835-0896,248.864,300.742
75,Stack_Frontview_09_Covered_Area_overlay.jpg:1882-0901,53.823,69.283
76,Stack_Frontview_09_Covered_Area_overlay.jpg:1855-0922,28.244,34.845
77,Stack_Frontview_09_Covered_Area_overlay.jpg:1715-0956,243.535,293.808
78,Stack_Frontview_09_Covered_Area_overlay.jpg:1735-0969,124.166,148.269
79,Stack_Frontview_09_Covered_Area_overlay.jpg:1578-1024,332.530,393.221
80,Stack_Frontview_09_Covered_Area_overlay.jpg:1578-1024,332.530,393.221
81,Stack_Frontview_09_Covered_Area_overlay.jpg:1667-1018,81.534,98.709
82,Stack_Frontview_09_Covered_Area_overlay.jpg:1638-0939,191.844,231.936
83,Stack_Frontview_09_Covered_Area_overlay.jpg:1557-0955,184.916,221.788
84,Stack_Frontview_09_Covered_Area_overlay.jpg:1590-1050,293.095,360.708
85,Stack_Frontview_09_Covered_Area_overlay.jpg:1626-1134,110.843,130.164
86,Stack_Frontview_09_Covered_Area_overlay.jpg:1762-1123,120.968,146.560
87,Stack_Frontview_09_Covered_Area_overlay.jpg:1843-1174,103.915,127.344
88,Stack_Frontview_09_Covered_Area_overlay.jpg:1703-1149,201.436,239.973
89,Stack_Frontview_09_Covered_Area_overlay.jpg:1798-1197,252.595,309.121
90,Stack_Frontview_09_Covered_Area_overlay.jpg:1890-1208,147.080,173.502
91,Stack_Frontview_09_Covered_Area_overlay.jpg:1939-1182,22.382,26.503
92,Stack_Frontview_09_Covered_Area_overlay.jpg:1957-1220,195.574,237.018
93,Stack_Frontview_09_Covered_Area_overlay.jpg:1957-1220,195.574,237.018
94,Stack_Frontview_09_Covered_Area_overlay.jpg:1957-1220,195.574,237.018
95,Stack_Frontview_09_Covered_Area_overlay.jpg:2015-1220,71.941,84.518
96,Stack_Frontview_09_Covered_Area_overlay.jpg:2033-1570,65.547,79.177
97,Stack_Frontview_09_Covered_Area_overlay.jpg:2013-1655,143.350,174.524
98,Stack_Frontview_09_Covered_Area_overlay.jpg:2037-1653,45.296,50.285
99,Stack_Frontview_09_Covered_Area_overlay.jpg:1990-1806,445.504,539.652
100,Stack_Frontview_09_Covered_Area_overlay.jpg:1968-1865,344.786,416.328
101,Stack_Frontview_09_Covered_Area_overlay.jpg:2037-1916,27.178,33.752
102,Stack_Frontview_09_Covered_Area_overlay.jpg:1985-1965,397.543,484.024
103,Stack_Frontview_09_Covered_Area_overlay.jpg:1397-1971,300.556,359.812
104,Stack_Frontview_09_Covered_Area_overlay.jpg:1326-2010,42.632,53.270
105,Stack_Frontview_09_Covered_Area_overlay.jpg:1241-1967,213.693,262.693
106,Stack_Frontview_09_Covered_Area_overlay.jpg:1214-1946,171.061,202.601
107,Stack_Frontview_09_Covered_Area_overlay.jpg:1100-1935,261.121,315.238
108,Stack_Frontview_09_Covered_Area_overlay.jpg:1082-1947,78.336,87.034
109,Stack_Frontview_09_Covered_Area_overlay.jpg:1077-1962,18.119,23.029
110,Stack_Frontview_09_Covered_Area_overlay.jpg:1069-1940,21.316,24.509
111,Stack_Frontview_09_Covered_Area_overlay.jpg:1008-1958,25.579,30.035
112,Stack_Frontview_09_Covered_Area_overlay.jpg:0919-1938,333.595,402.945
113,Stack_Frontview_09_Covered_Area_overlay.jpg:0829-1957,105.514,132.747
114,Stack_Frontview_09_Covered_Area_overlay.jpg:0770-1961,140.153,170.456
115,Stack_Frontview_09_Covered_Area_overlay.jpg:0695-1971,173.725,207.438
116,Stack_Frontview_09_Covered_Area_overlay.jpg:0607-1994,17.053,21.218
117,Stack_Frontview_09_Covered_Area_overlay.jpg:0568-1979,140.686,172.175
118,Stack_Frontview_09_Covered_Area_overlay.jpg:0500-1994,79.935,96.561
119,Stack_Frontview_09_Covered_Area_overlay.jpg:0216-1991,45.296,56.650
120,Stack_Frontview_09_Covered_Area_overlay.jpg:0216-1951,108.179,132.722
121,Stack_Frontview_09_Covered_Area_overlay.jpg:0206-1897,120.435,147.734
122,Stack_Frontview_09_Covered_Area_overlay.jpg:0190-1772,319.207,389.360
123,Stack_Frontview_09_Covered_Area_overlay.jpg:0168-1782,51.691,65.024
124,Stack_Frontview_09_Covered_Area_overlay.jpg:0110-1664,40.500,50.644
125,Stack_Frontview_09_Covered_Area_overlay.jpg:0110-1542,418.326,513.547
126,Stack_Frontview_09_Covered_Area_overlay.jpg:0074-1562,57.020,69.889
127,Stack_Frontview_09_Covered_Area_overlay.jpg:0104-1621,41.566,51.662
128,Stack_Frontview_09_Covered_Area_overlay.jpg:0159-1659,108.179,133.528
129,Stack_Frontview_09_Covered_Area_overlay.jpg:0046-1417,506.255,618.752
130,Stack_Frontview_09_Covered_Area_overlay.jpg:0062-1257,121.501,145.172
131,Stack_Frontview_09_Covered_Area_overlay.jpg:0158-1235,141.751,171.401
132,Stack_Frontview_09_Covered_Area_overlay.jpg:0174-1209,22.915,28.421
133,Stack_Frontview_09_Covered_Area_overlay.jpg:0055-1239,36.770,42.496
134,Stack_Frontview_09_Covered_Area_overlay.jpg:0252-1207,150.278,176.643
135,Stack_Frontview_09_Covered_Area_overlay.jpg:0367-1152,257.391,294.690
136,Stack_Frontview_09_Covered_Area_overlay.jpg:0407-1122,56.487,64.363
137,Stack_Frontview_09_Covered_Area_overlay.jpg:0366-1151,61.284,75.105
138,Stack_Frontview_09_Covered_Area_overlay.jpg:0334-1159,42.099,50.793
139,Stack_Frontview_09_Covered_Area_overlay.jpg:0499-1011,532.900,648.049
140,Stack_Frontview_09_Covered_Area_overlay.jpg:0487-1123,170.528,208.667
141,Stack_Frontview_09_Covered_Area_overlay.jpg:0581-1062,189.712,227.429
142,Stack_Frontview_09_Covered_Area_overlay.jpg:0611-1004,268.049,327.760
143,Stack_Frontview_09_Covered_Area_overlay.jpg:0683-0953,87.396,107.418
144,Stack_Frontview_09_Covered_Area_overlay.jpg:0700-1023,135.889,168.845
145,Stack_Frontview_09_Covered_Area_overlay.jpg:0826-0992,276.042,331.135
146,Stack_Frontview_09_Covered_Area_overlay.jpg:0855-1015,49.560,60.558
147,Stack_Frontview_09_Covered_Area_overlay.jpg:0843-1112,248.331,292.954
148,Stack_Frontview_09_Covered_Area_overlay.jpg:0866-1138,73.007,88.430
149,Stack_Frontview_09_Covered_Area_overlay.jpg:0917-1363,675.717,809.122
150,Stack_Frontview_09_Covered_Area_overlay.jpg:0910-1369,157.738,196.167
151,Stack_Frontview_09_Covered_Area_overlay.jpg:1031-1413,375.694,460.947
152,Stack_Frontview_09_Covered_Area_overlay.jpg:1072-1489,263.253,319.111
153,Stack_Frontview_09_Covered_Area_overlay.jpg:0962-1554,115.106,143.403
154,Stack_Frontview_09_Covered_Area_overlay.jpg:1039-1600,352.247,429.039
155,Stack_Frontview_09_Covered_Area_overlay.jpg:1128-1465,74.606,88.023
156,Stack_Frontview_09_Covered_Area_overlay.jpg:1140-1383,114.041,133.925
157,Stack_Frontview_09_Covered_Area_overlay.jpg:1125-1298,85.264,100.807
158,Stack_Frontview_09_Covered_Area_overlay.jpg:1189-1215,212.094,263.260
159,Stack_Frontview_09_Covered_Area_overlay.jpg:1174-1304,182.252,222.413
160,Stack_Frontview_09_Covered_Area_overlay.jpg:1211-1086,243.535,332.745
161,Stack_Frontview_09_Covered_Area_overlay.jpg:1227-0994,135.889,186.644
162,Stack_Frontview_09_Covered_Area_overlay.jpg:1166-1199,40.500,55.125
163,Stack_Frontview_09_Covered_Area_overlay.jpg:1187-1118,37.836,51.678
164,Stack_Frontview_09_Covered_Area_overlay.jpg:1231-0922,63.415,86.580
165,Stack_Frontview_09_Covered_Area_overlay.jpg:1242-0884,131.626,179.388
166,Stack_Frontview_09_Covered_Area_overlay.jpg:1224-0797,365.569,501.027
167,Stack_Frontview_09_Covered_Area_overlay.jpg:1224-0797,365.569,501.027
168,Stack_Frontview_09_Covered_Area_overlay.jpg:1184-0804,20.783,28.171
169,Stack_Frontview_09_Covered_Area_overlay.jpg:1183-0779,26.112,36.419
170,Stack_Frontview_09_Covered_Area_overlay.jpg:1192-0691,139.620,190.737
171,Stack_Frontview_09_Covered_Area_overlay.jpg:1192-0691,139.620,190.737
