 ,Label,Area,Length
36,Stack_Frontview_08_Covered_Area_overlay.jpg:0732-0972,141.751,193.884
37,Stack_Frontview_08_Covered_Area_overlay.jpg:0697-1018,192.910,263.361
38,Stack_Frontview_08_Covered_Area_overlay.jpg:0754-0860,77.270,106.449
39,Stack_Frontview_08_Covered_Area_overlay.jpg:0729-0874,111.909,152.760
40,Stack_Frontview_08_Covered_Area_overlay.jpg:0778-0947,130.560,177.992
41,Stack_Frontview_08_Covered_Area_overlay.jpg:0789-1029,104.448,141.952
42,Stack_Frontview_08_Covered_Area_overlay.jpg:0809-0893,142.817,195.756
43,Stack_Frontview_08_Covered_Area_overlay.jpg:0836-0769,200.903,276.500
44,Stack_Frontview_08_Covered_Area_overlay.jpg:0836-0814,51.691,71.015
45,Stack_Frontview_08_Covered_Area_overlay.jpg:0852-0782,31.441,42.449
46,Stack_Frontview_08_Covered_Area_overlay.jpg:0870-0631,188.114,258.589
47,Stack_Frontview_08_Covered_Area_overlay.jpg:0889-0619,25.046,34.354
48,Stack_Frontview_08_Covered_Area_overlay.jpg:0871-0602,20.250,27.017
49,Stack_Frontview_08_Covered_Area_overlay.jpg:0881-0631,44.231,60.360
50,Stack_Frontview_08_Covered_Area_overlay.jpg:0874-0659,47.961,65.326
51,Stack_Frontview_08_Covered_Area_overlay.jpg:0886-0475,163.067,222.525
52,Stack_Frontview_08_Covered_Area_overlay.jpg:0952-0350,292.562,400.728
53,Stack_Frontview_08_Covered_Area_overlay.jpg:0907-0509,93.790,128.648
54,Stack_Frontview_08_Covered_Area_overlay.jpg:0928-0508,37.836,51.596
55,Stack_Frontview_08_Covered_Area_overlay.jpg:0938-0431,65.547,89.877
56,Stack_Frontview_08_Covered_Area_overlay.jpg:0894-0439,52.757,72.382
57,Stack_Frontview_08_Covered_Area_overlay.jpg:0903-0400,36.237,49.005
58,Stack_Frontview_08_Covered_Area_overlay.jpg:0936-0391,39.435,53.912
59,Stack_Frontview_08_Covered_Area_overlay.jpg:1009-0292,256.858,349.788
60,Stack_Frontview_08_Covered_Area_overlay.jpg:0976-0235,539.828,739.839
61,Stack_Frontview_08_Covered_Area_overlay.jpg:0810-0189,94.323,129.389
62,Stack_Frontview_08_Covered_Area_overlay.jpg:0730-0168,117.771,160.450
63,Stack_Frontview_08_Covered_Area_overlay.jpg:0604-0160,190.245,260.341
64,Stack_Frontview_08_Covered_Area_overlay.jpg:0590-0118,36.770,49.113
65,Stack_Frontview_08_Covered_Area_overlay.jpg:0546-0121,63.948,86.667
66,Stack_Frontview_08_Covered_Area_overlay.jpg:0523-0094,27.711,38.596
67,Stack_Frontview_08_Covered_Area_overlay.jpg:0488-0110,78.336,107.403
68,Stack_Frontview_08_Covered_Area_overlay.jpg:0401-0094,154.008,209.179
69,Stack_Frontview_08_Covered_Area_overlay.jpg:0373-0048,118.304,161.212
70,Stack_Frontview_08_Covered_Area_overlay.jpg:0381-0039,22.382,30.295
71,Stack_Frontview_08_Covered_Area_overlay.jpg:0336-0016,49.560,67.542
72,Stack_Frontview_08_Covered_Area_overlay.jpg:0285-0058,102.850,139.765
73,Stack_Frontview_08_Covered_Area_overlay.jpg:0288-0015,34.106,46.211
74,Stack_Frontview_08_Covered_Area_overlay.jpg:0347-0071,43.698,58.876
75,Stack_Frontview_08_Covered_Area_overlay.jpg:0866-0179,26.645,36.461
76,Stack_Frontview_08_Covered_Area_overlay.jpg:0900-0188,17.586,23.839
77,Stack_Frontview_08_Covered_Area_overlay.jpg:1008-0184,23.448,31.698
78,Stack_Frontview_08_Covered_Area_overlay.jpg:1019-0198,90.060,122.933
79,Stack_Frontview_08_Covered_Area_overlay.jpg:1142-0192,87.396,119.069
80,Stack_Frontview_08_Covered_Area_overlay.jpg:1246-0159,148.146,202.391
81,Stack_Frontview_08_Covered_Area_overlay.jpg:1221-0168,62.882,84.971
82,Stack_Frontview_08_Covered_Area_overlay.jpg:1117-0183,47.428,65.302
83,Stack_Frontview_08_Covered_Area_overlay.jpg:1389-0121,183.318,248.748
84,Stack_Frontview_08_Covered_Area_overlay.jpg:1379-0110,51.158,69.287
85,Stack_Frontview_08_Covered_Area_overlay.jpg:1424-0081,31.974,43.092
86,Stack_Frontview_08_Covered_Area_overlay.jpg:1456-0062,18.651,25.548
87,Stack_Frontview_08_Covered_Area_overlay.jpg:1475-0054,18.651,25.030
88,Stack_Frontview_08_Covered_Area_overlay.jpg:1518-0080,124.699,170.422
89,Stack_Frontview_08_Covered_Area_overlay.jpg:1518-0080,124.699,170.422
90,Stack_Frontview_08_Covered_Area_overlay.jpg:1572-0050,66.080,90.022
91,Stack_Frontview_08_Covered_Area_overlay.jpg:1652-0047,354.378,483.567
92,Stack_Frontview_08_Covered_Area_overlay.jpg:1764-0019,93.257,127.721
93,Stack_Frontview_08_Covered_Area_overlay.jpg:1509-0038,36.770,49.770
94,Stack_Frontview_08_Covered_Area_overlay.jpg:1863-0037,82.067,111.627
95,Stack_Frontview_08_Covered_Area_overlay.jpg:1865-0083,122.034,167.515
96,Stack_Frontview_08_Covered_Area_overlay.jpg:1885-0111,76.205,104.155
97,Stack_Frontview_08_Covered_Area_overlay.jpg:1894-0156,111.909,153.202
98,Stack_Frontview_08_Covered_Area_overlay.jpg:1910-0253,257.391,352.433
99,Stack_Frontview_08_Covered_Area_overlay.jpg:1919-0188,27.711,37.467
100,Stack_Frontview_08_Covered_Area_overlay.jpg:1931-0211,15.454,20.903
101,Stack_Frontview_08_Covered_Area_overlay.jpg:1934-0265,35.171,48.090
102,Stack_Frontview_08_Covered_Area_overlay.jpg:1939-0371,165.199,226.156
103,Stack_Frontview_08_Covered_Area_overlay.jpg:1965-0476,295.227,403.466
104,Stack_Frontview_08_Covered_Area_overlay.jpg:1974-0445,66.612,91.093
105,Stack_Frontview_08_Covered_Area_overlay.jpg:2007-0478,104.448,143.170
106,Stack_Frontview_08_Covered_Area_overlay.jpg:2038-0540,42.099,56.932
107,Stack_Frontview_08_Covered_Area_overlay.jpg:1993-0561,77.270,105.418
108,Stack_Frontview_08_Covered_Area_overlay.jpg:1973-0616,155.607,212.647
109,Stack_Frontview_08_Covered_Area_overlay.jpg:2025-0617,61.816,84.651
110,Stack_Frontview_08_Covered_Area_overlay.jpg:2018-0695,108.179,148.248
111,Stack_Frontview_08_Covered_Area_overlay.jpg:2037-0712,17.053,23.321
112,Stack_Frontview_08_Covered_Area_overlay.jpg:1988-0689,84.198,114.641
113,Stack_Frontview_08_Covered_Area_overlay.jpg:2002-0756,175.857,239.530
114,Stack_Frontview_08_Covered_Area_overlay.jpg:2024-0765,39.435,53.430
115,Stack_Frontview_08_Covered_Area_overlay.jpg:1998-0846,103.383,141.026
116,Stack_Frontview_08_Covered_Area_overlay.jpg:1937-0846,140.686,191.621
117,Stack_Frontview_08_Covered_Area_overlay.jpg:1810-0872,289.365,394.879
118,Stack_Frontview_08_Covered_Area_overlay.jpg:2022-0863,44.764,60.963
119,Stack_Frontview_08_Covered_Area_overlay.jpg:1976-0868,31.974,42.789
120,Stack_Frontview_08_Covered_Area_overlay.jpg:1834-0895,14.388,19.779
121,Stack_Frontview_08_Covered_Area_overlay.jpg:1788-0871,43.698,59.015
122,Stack_Frontview_08_Covered_Area_overlay.jpg:1692-0892,80.468,110.345
123,Stack_Frontview_08_Covered_Area_overlay.jpg:1639-0902,285.101,389.697
124,Stack_Frontview_08_Covered_Area_overlay.jpg:1584-0872,23.448,31.547
125,Stack_Frontview_08_Covered_Area_overlay.jpg:1515-0938,172.660,236.650
126,Stack_Frontview_08_Covered_Area_overlay.jpg:1481-0944,411.399,563.701
127,Stack_Frontview_08_Covered_Area_overlay.jpg:1361-0953,324.003,442.233
128,Stack_Frontview_08_Covered_Area_overlay.jpg:1334-0913,91.126,124.293
129,Stack_Frontview_08_Covered_Area_overlay.jpg:1232-0992,44.764,60.979
130,Stack_Frontview_08_Covered_Area_overlay.jpg:1296-1007,59.685,81.833
131,Stack_Frontview_08_Covered_Area_overlay.jpg:1274-0969,230.746,315.915
132,Stack_Frontview_08_Covered_Area_overlay.jpg:1236-0852,287.766,392.882
133,Stack_Frontview_08_Covered_Area_overlay.jpg:1222-0737,90.593,123.557
134,Stack_Frontview_08_Covered_Area_overlay.jpg:1222-0737,90.593,123.557
135,Stack_Frontview_08_Covered_Area_overlay.jpg:1212-0702,113.508,155.041
136,Stack_Frontview_08_Covered_Area_overlay.jpg:1194-0619,160.403,219.128
137,Stack_Frontview_08_Covered_Area_overlay.jpg:1189-0531,128.429,175.682
138,Stack_Frontview_08_Covered_Area_overlay.jpg:1170-0591,42.632,57.688
139,Stack_Frontview_08_Covered_Area_overlay.jpg:1179-0621,32.507,43.936
140,Stack_Frontview_08_Covered_Area_overlay.jpg:1113-0420,199.305,271.858
141,Stack_Frontview_08_Covered_Area_overlay.jpg:1165-0466,149.745,203.745
142,Stack_Frontview_08_Covered_Area_overlay.jpg:1106-0420,41.566,56.294
143,Stack_Frontview_08_Covered_Area_overlay.jpg:1106-0327,150.278,203.656
144,Stack_Frontview_08_Covered_Area_overlay.jpg:1126-0268,104.981,142.987
145,Stack_Frontview_08_Covered_Area_overlay.jpg:0702-1079,236.608,282.359
146,Stack_Frontview_08_Covered_Area_overlay.jpg:0572-1114,196.640,240.782
147,Stack_Frontview_08_Covered_Area_overlay.jpg:0644-1124,100.718,122.662
148,Stack_Frontview_08_Covered_Area_overlay.jpg:0597-1071,90.060,106.871
149,Stack_Frontview_08_Covered_Area_overlay.jpg:0474-1150,121.501,150.487
150,Stack_Frontview_08_Covered_Area_overlay.jpg:0380-1184,172.660,209.802
151,Stack_Frontview_08_Covered_Area_overlay.jpg:0380-1179,61.284,75.449
152,Stack_Frontview_08_Covered_Area_overlay.jpg:0536-1111,45.829,61.002
153,Stack_Frontview_08_Covered_Area_overlay.jpg:0475-1136,43.698,54.828
154,Stack_Frontview_08_Covered_Area_overlay.jpg:0262-1214,122.034,155.759
155,Stack_Frontview_08_Covered_Area_overlay.jpg:0245-1209,39.968,47.545
156,Stack_Frontview_08_Covered_Area_overlay.jpg:0136-1247,245.667,296.124
157,Stack_Frontview_08_Covered_Area_overlay.jpg:0147-1234,54.889,61.618
158,Stack_Frontview_08_Covered_Area_overlay.jpg:0107-1238,26.112,28.449
159,Stack_Frontview_08_Covered_Area_overlay.jpg:0083-1312,455.097,557.065
160,Stack_Frontview_08_Covered_Area_overlay.jpg:0104-1377,33.040,39.609
161,Stack_Frontview_08_Covered_Area_overlay.jpg:0083-1404,31.441,39.286
162,Stack_Frontview_08_Covered_Area_overlay.jpg:0112-1416,48.494,55.647
163,Stack_Frontview_08_Covered_Area_overlay.jpg:0148-1424,256.858,307.319
164,Stack_Frontview_08_Covered_Area_overlay.jpg:0116-1477,44.764,54.090
165,Stack_Frontview_08_Covered_Area_overlay.jpg:0122-1529,25.046,30.081
166,Stack_Frontview_08_Covered_Area_overlay.jpg:0161-1544,141.751,172.443
167,Stack_Frontview_08_Covered_Area_overlay.jpg:0180-1625,204.634,245.765
168,Stack_Frontview_08_Covered_Area_overlay.jpg:0156-1596,60.218,75.552
169,Stack_Frontview_08_Covered_Area_overlay.jpg:0192-1724,163.067,203.421
170,Stack_Frontview_08_Covered_Area_overlay.jpg:0206-1816,241.937,293.945
171,Stack_Frontview_08_Covered_Area_overlay.jpg:0203-1850,50.625,62.603
172,Stack_Frontview_08_Covered_Area_overlay.jpg:0227-1968,104.448,131.747
173,Stack_Frontview_08_Covered_Area_overlay.jpg:0221-1989,51.158,65.688
174,Stack_Frontview_08_Covered_Area_overlay.jpg:0309-1983,152.409,182.052
175,Stack_Frontview_08_Covered_Area_overlay.jpg:0452-1967,474.814,578.451
176,Stack_Frontview_08_Covered_Area_overlay.jpg:0590-1971,248.331,298.218
177,Stack_Frontview_08_Covered_Area_overlay.jpg:0424-1992,98.054,113.987
178,Stack_Frontview_08_Covered_Area_overlay.jpg:0688-1957,120.435,149.361
179,Stack_Frontview_08_Covered_Area_overlay.jpg:0805-1937,321.339,389.815
180,Stack_Frontview_08_Covered_Area_overlay.jpg:0838-1937,58.086,74.591
181,Stack_Frontview_08_Covered_Area_overlay.jpg:0921-1922,117.238,145.905
182,Stack_Frontview_08_Covered_Area_overlay.jpg:1004-1918,168.929,210.635
183,Stack_Frontview_08_Covered_Area_overlay.jpg:1096-1913,241.404,283.794
184,Stack_Frontview_08_Covered_Area_overlay.jpg:1216-1913,168.929,210.949
185,Stack_Frontview_08_Covered_Area_overlay.jpg:1205-1943,39.435,45.135
186,Stack_Frontview_08_Covered_Area_overlay.jpg:1227-1939,46.362,58.290
187,Stack_Frontview_08_Covered_Area_overlay.jpg:1248-1949,35.704,46.089
188,Stack_Frontview_08_Covered_Area_overlay.jpg:1293-1938,78.336,92.816
189,Stack_Frontview_08_Covered_Area_overlay.jpg:1401-1959,397.010,497.697
190,Stack_Frontview_08_Covered_Area_overlay.jpg:1529-1979,174.791,216.103
191,Stack_Frontview_08_Covered_Area_overlay.jpg:1529-1979,174.791,216.103
192,Stack_Frontview_08_Covered_Area_overlay.jpg:1508-2012,44.231,51.862
193,Stack_Frontview_08_Covered_Area_overlay.jpg:1567-2018,17.053,21.218
194,Stack_Frontview_08_Covered_Area_overlay.jpg:1599-1983,114.041,143.705
195,Stack_Frontview_08_Covered_Area_overlay.jpg:1654-1995,189.179,223.570
196,Stack_Frontview_08_Covered_Area_overlay.jpg:1929-1873,703.961,849.831
197,Stack_Frontview_08_Covered_Area_overlay.jpg:1981-1582,498.794,604.825
198,Stack_Frontview_08_Covered_Area_overlay.jpg:2003-1665,60.751,76.739
199,Stack_Frontview_08_Covered_Area_overlay.jpg:1995-1687,60.218,68.579
200,Stack_Frontview_08_Covered_Area_overlay.jpg:1971-1600,36.770,42.954
201,Stack_Frontview_08_Covered_Area_overlay.jpg:2017-1387,126.297,159.724
202,Stack_Frontview_08_Covered_Area_overlay.jpg:2037-1225,22.382,26.839
203,Stack_Frontview_08_Covered_Area_overlay.jpg:1933-1251,305.885,377.815
204,Stack_Frontview_08_Covered_Area_overlay.jpg:1894-1232,76.738,91.675
205,Stack_Frontview_08_Covered_Area_overlay.jpg:1828-1215,33.573,41.586
206,Stack_Frontview_08_Covered_Area_overlay.jpg:1769-1217,231.279,286.106
207,Stack_Frontview_08_Covered_Area_overlay.jpg:1640-1162,273.911,326.701
208,Stack_Frontview_08_Covered_Area_overlay.jpg:1672-1158,60.751,70.802
209,Stack_Frontview_08_Covered_Area_overlay.jpg:1729-1167,31.441,35.850
210,Stack_Frontview_08_Covered_Area_overlay.jpg:1648-1153,73.007,88.475
211,Stack_Frontview_08_Covered_Area_overlay.jpg:1496-1099,392.747,474.987
212,Stack_Frontview_08_Covered_Area_overlay.jpg:1534-1074,82.067,96.269
213,Stack_Frontview_08_Covered_Area_overlay.jpg:1489-1080,64.481,77.605
214,Stack_Frontview_08_Covered_Area_overlay.jpg:1455-1040,69.810,85.542
215,Stack_Frontview_08_Covered_Area_overlay.jpg:1374-1063,111.376,142.415
216,Stack_Frontview_08_Covered_Area_overlay.jpg:1321-1074,162.002,206.003
217,Stack_Frontview_08_Covered_Area_overlay.jpg:1235-1072,106.047,132.527
218,Stack_Frontview_08_Covered_Area_overlay.jpg:1226-1136,101.784,129.668
219,Stack_Frontview_08_Covered_Area_overlay.jpg:1207-1197,101.784,123.403
220,Stack_Frontview_08_Covered_Area_overlay.jpg:1204-1251,120.435,143.037
221,Stack_Frontview_08_Covered_Area_overlay.jpg:1195-1308,114.573,139.437
222,Stack_Frontview_08_Covered_Area_overlay.jpg:1205-1132,36.770,41.793
223,Stack_Frontview_08_Covered_Area_overlay.jpg:1219-1090,50.093,56.133
224,Stack_Frontview_08_Covered_Area_overlay.jpg:1187-1369,160.403,199.186
225,Stack_Frontview_08_Covered_Area_overlay.jpg:1138-1554,687.441,849.689
226,Stack_Frontview_08_Covered_Area_overlay.jpg:1161-1583,42.099,50.703
227,Stack_Frontview_08_Covered_Area_overlay.jpg:1088-1588,83.132,95.486
228,Stack_Frontview_08_Covered_Area_overlay.jpg:1076-1622,265.917,314.775
229,Stack_Frontview_08_Covered_Area_overlay.jpg:0987-1647,829.192,1030.464
230,Stack_Frontview_08_Covered_Area_overlay.jpg:0969-1837,213.160,260.460
231,Stack_Frontview_08_Covered_Area_overlay.jpg:1087-1795,780.698,963.719
232,Stack_Frontview_08_Covered_Area_overlay.jpg:0905-1415,390.083,485.325
233,Stack_Frontview_08_Covered_Area_overlay.jpg:0944-1469,62.882,74.957
234,Stack_Frontview_08_Covered_Area_overlay.jpg:0944-1469,62.882,74.957
235,Stack_Frontview_08_Covered_Area_overlay.jpg:0859-1223,302.154,368.874
236,Stack_Frontview_08_Covered_Area_overlay.jpg:0833-1106,91.659,118.642
237,Stack_Frontview_08_Covered_Area_overlay.jpg:0827-1014,124.699,161.071
238,Stack_Frontview_08_Covered_Area_overlay.jpg:0836-0769,200.903,276.500
