 ,Label,Area,Length
82,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1974-1628,12.790,14.600
83,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1976-1664,16.520,19.335
84,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1992-1734,64.481,79.532
85,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:2010-1830,44.764,57.838
86,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1908-1886,73.540,90.702
87,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1760-1908,91.659,118.864
88,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1590-1940,74.073,89.132
89,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1491-1962,40.500,47.373
90,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1434-1983,23.448,28.230
91,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1391-1998,19.717,22.174
92,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1338-2021,35.704,39.369
93,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1302-2042,17.586,19.071
94,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1208-2006,42.099,53.584
95,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1190-1950,14.388,18.037
96,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0372-0999,43.698,46.172
97,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0420-0959,26.112,27.902
98,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0497-0920,52.224,56.849
99,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0600-0887,67.678,76.163
100,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0800-0839,147.080,180.602
101,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1043-0806,124.166,159.852
102,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1218-0837,67.145,84.862
103,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1344-0864,58.619,75.734
104,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1451-0893,49.027,60.385
105,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1634-1014,295.227,343.497
106,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1596-1148,54.889,68.317
107,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1496-1157,45.296,60.002
108,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1337-1158,108.712,140.867
109,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1170-1160,30.375,36.591
110,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1124-1167,11.191,12.542
111,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:1076-1172,36.770,42.431
112,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0972-1167,73.007,90.508
113,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0849-1151,44.231,54.132
114,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0756-1142,53.290,67.948
115,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0633-1133,65.547,80.436
116,Stack_Frontview03_Labeled_Substarte_covered_Overlay.jpg:0458-1073,148.679,183.383
