 ,Label,Area,Length
45,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0872-1151,28.777,34.401
46,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0779-1148,54.889,70.354
47,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0656-1142,54.356,73.186
48,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0569-1143,17.586,24.090
49,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0492-1139,51.691,68.224
50,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0372-1124,70.876,85.477
51,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0278-1097,41.566,45.229
52,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0321-0972,104.448,119.519
53,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0467-0900,88.994,108.640
54,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0602-0867,63.415,79.375
55,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0753-0834,92.192,114.954
56,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0888-0810,55.422,62.549
57,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0012-0135,6.395,8.760
58,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0063-0129,38.369,46.426
59,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0188-0111,85.264,113.079
60,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0345-0108,67.145,88.828
61,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0503-0107,92.725,122.001
62,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0665-0087,63.415,80.183
63,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0777-0074,51.158,56.806
64,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0830-0128,39.435,51.598
65,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0849-0210,33.040,44.201
66,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0863-0291,34.638,44.942
67,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0873-0395,47.961,60.875
68,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0890-0485,39.435,51.598
69,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0894-0554,14.388,19.710
70,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0908-0590,12.790,15.847
71,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0918-0635,23.448,29.548
72,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:0929-0707,33.573,42.838
73,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1196-0117,32.507,40.809
74,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1181-0188,25.579,33.367
75,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1170-0287,47.428,61.077
76,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1175-0411,46.362,61.837
77,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1170-0501,36.770,48.816
78,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1154-0603,48.494,62.709
79,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1127-0726,67.145,85.482
80,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1154-0813,41.033,49.326
81,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1290-0845,106.047,132.069
82,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1443-0879,64.481,78.669
83,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1610-0912,123.100,155.373
84,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1757-0942,41.566,49.397
85,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1868-0933,92.192,118.291
86,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1919-0867,15.987,17.865
87,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1928-0804,34.638,44.091
88,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1935-0723,38.369,52.560
89,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1941-0620,49.560,67.890
90,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1955-0519,39.435,49.515
91,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1955-0467,9.059,11.511
92,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1964-0401,60.751,81.547
93,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1968-0255,99.119,125.229
94,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1827-0119,191.311,247.489
95,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1478-0081,178.521,237.109
96,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1266-0069,23.980,31.371
97,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1218-0069,22.382,25.641
98,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1137-1277,82.599,96.613
99,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1161-1403,14.388,19.710
100,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1164-1508,90.593,121.322
101,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1190-1782,14.921,20.440
102,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1192-1830,31.441,42.573
103,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1195-1892,25.579,34.511
104,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1200-1941,19.184,24.819
105,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1251-1991,67.145,83.892
106,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1349-1991,44.231,54.911
107,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1452-1964,75.139,93.405
108,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1589-1940,67.678,85.013
109,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1754-1920,96.455,125.995
110,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1905-1898,62.349,76.117
111,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1978-1827,23.448,30.914
112,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1974-1781,14.388,19.160
113,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1966-1726,38.369,50.566
114,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1961-1669,26.645,36.500
115,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1962-1628,11.191,14.974
116,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1962-1599,10.658,13.856
117,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1963-1541,23.448,31.134
118,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1956-1500,13.322,17.757
119,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1948-1451,31.441,42.577
120,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1944-1380,28.244,38.128
121,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1933-1292,63.948,83.901
122,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1874-1182,78.869,100.752
123,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1754-1162,60.218,77.638
124,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1578-1170,118.304,156.208
125,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1350-1165,110.843,147.238
126,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1171-1186,77.270,98.192
127,Stack_Frontview04_Labeled_Substarte_covered_Overlay.jpg:1182-1641,8.526,10.936
