 ,Label,Area,Length
36,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1718-0042,84.198,109.216
37,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1853-0059,45.296,60.168
38,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1976-0078,69.277,86.586
39,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:2039-0338,25.046,28.537
40,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:2016-0399,66.612,80.889
41,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1988-0507,69.810,89.805
42,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1971-0615,41.566,53.594
43,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1950-0768,120.435,153.369
44,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1937-0900,17.586,22.417
45,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1923-0956,31.974,39.180
46,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1910-1025,36.237,46.862
47,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1908-1106,39.968,51.404
48,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1914-1190,37.836,47.984
49,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1938-1292,68.211,87.683
50,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1949-1377,22.915,30.894
51,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1961-1428,23.448,31.015
52,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1980-1514,71.941,89.451
53,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:2027-1649,71.941,89.319
54,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:2027-1859,22.382,26.199
55,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1848-1899,184.383,232.313
56,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1656-1929,22.915,29.139
57,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1590-1953,61.816,73.091
58,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1458-2001,83.665,89.436
59,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1196-2018,20.783,25.318
60,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1184-1964,23.980,29.504
61,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1163-1917,21.316,27.492
62,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1152-1859,27.178,37.230
63,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1151-1793,27.711,37.482
64,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1142-1707,57.020,75.567
65,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1124-1580,81.001,101.760
66,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1100-1479,29.842,37.074
67,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:1034-1434,78.336,87.478
68,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:0080-1065,47.961,53.040
69,Stack_Frontview02_Labeled_Substarte_covered_Overlay.jpg:0375-0015,151.876,186.751
